epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
86,4274,completed,2026-03-11T22:08:41,2026-03-12T00:35:09,0.7151862877010507,0.7151862877010507,0.3896151982176679,0.39981414859878817,0.7972487716939862,0.8000811508942333,0.46702782350899685,0.6080016788704652,0.7877962060650845,0.8251504571692481,0.8742007855358539,0.9040053136785977,0.79102238112862,0.8294328592438936,0.5050386666291607,0.6344937522582422,0.6673243953988134,0.6935436273801109,0.5434264460604552
88,4275,completed,2026-03-11T22:08:45,2026-03-12T00:36:22,0.7129578320951889,0.7129578320951889,0.3766682515275244,0.39640095958384985,0.7987536986576235,0.8050795171551133,0.46496032039483676,0.6006345104529472,0.7903947001816449,0.8246374928166857,0.8741247264613238,0.9041121198747183,0.7961037267545708,0.8262275014075197,0.49104803377722434,0.6295070013264393,0.6696553468891134,0.6926828317285217,0.5264459535495488
90,4276,completed,2026-03-11T22:08:49,2026-03-12T00:37:23,0.713576898236581,0.713576898236581,0.37821955713068683,0.3992718312016401,0.7953660926540318,0.8030773769593216,0.4626171685036258,0.6105451191352256,0.7869000224302455,0.8243688194194388,0.8727166008575127,0.9039283847693769,0.7919701499846572,0.8275356853701697,0.506271463377821,0.6262624686376221,0.667382590282601,0.6900571107806899,0.5346544203863755
92,4277,completed,2026-03-11T22:08:54,2026-03-12T00:39:03,0.7168304255968326,0.7168304255968326,0.3839066487450103,0.40094139503418846,0.7980444590042339,0.8047446166408913,0.4777335039213381,0.6133829861149855,0.7897922003294842,0.8288842192443263,0.8759011481569873,0.9048846030339611,0.7985609893217219,0.8311408452474223,0.5050323499501108,0.6423364904096388,0.6703360703808993,0.68788524566913,0.5237966565273579
94,4278,completed,2026-03-11T22:09:04,2026-03-12T00:40:24,0.726735739185216,0.726735739185216,0.3860522209309896,0.40690807521391126,0.8092941342184169,0.8174893537437324,0.49380463493133714,0.6281117497474674,0.7885530162176949,0.834607523743344,0.8777139248656181,0.9057946649477313,0.808514939017738,0.834142840818897,0.5254443218385574,0.6523428747621333,0.672527948987854,0.6894190427143928,0.5632751172233227
96,4279,completed,2026-03-11T22:09:11,2026-03-12T00:41:32,0.7387476975250364,0.7387476975250364,0.3870243864820946,0.41249393953461,0.8124700596705164,0.8263381783538493,0.5027447195565765,0.6501505412720022,0.7910396222210905,0.8381567161147376,0.8795397830100793,0.9063401512751412,0.8350865671694067,0.8388880973805112,0.5550846929549217,0.6573971059247096,0.6761578339333689,0.6980407287746841,0.6137806652639514
98,4280,completed,2026-03-11T22:09:16,2026-03-12T00:42:59,0.7447340150598748,0.7447340150598748,0.3920360983489283,0.41530651635149785,0.8245608618168981,0.8350001414247572,0.5161999272855412,0.6579199329696497,0.7965058405027666,0.8406525967057078,0.8807518344867012,0.9066422147884772,0.8453904884331375,0.8453588171344417,0.5591305669676516,0.668920209032412,0.6804937597747468,0.7062269452309775,0.6072560893442561
100,4281,completed,2026-03-11T22:09:20,2026-03-12T00:47:22,0.7512134080738119,0.7512134080738119,0.39833466364423076,0.4208252405591111,0.8233768486804534,0.8314287858470235,0.512916987917892,0.6879963913050278,0.7967981804609195,0.8434241658813649,0.8806956779207944,0.9071551493808768,0.85995460344702,0.8506220158919319,0.5708017607370114,0.6752477981386661,0.6819108036430845,0.7123115316827873,0.6335604201723222
102,4282,completed,2026-03-11T22:09:26,2026-03-12T00:48:46,0.7548133256501707,0.7548133256501707,0.4053942970958862,0.4248355343622655,0.8269186464190377,0.8399218324973524,0.517978837613513,0.6911699122309198,0.7974760643511308,0.8451713897549263,0.8801278320895708,0.9081278692839193,0.8551202933566922,0.8524762279711617,0.5623978454214128,0.673093260051105,0.7057426744752118,0.7157460454991109,0.6507311537374946
104,4283,completed,2026-03-11T22:09:30,2026-03-12T00:49:57,0.7552917455885912,0.7552917455885912,0.4100135579073673,0.4256792817382407,0.8363045252682073,0.8417041568885838,0.5222339674381379,0.674558050534935,0.7981183190205969,0.8483032831110783,0.8801767326155797,0.9085226809101843,0.8546822735740608,0.8542431878993002,0.5692241754296231,0.6748445657883732,0.714097022259093,0.7163046033162264,0.6360586397748901
